x,y
0.05745583511366768,0.17665941752103062
0.18663263131194954,0.2887028987259555
0.13131832170213434,0.21588809131477962
0.23560757511413075,0.3441655078291609
0.23399274243564105,0.29038788646885805
0.08177778158479249,0.1494236420399731
0.082939276542929,0.12523739888706698
0.24056165326050577,0.26906059415797307
0.28744180610511155,0.36261720194600294
0.2627797904226284,0.30694595026503607
0.10734518098736,0.17208550421970223
0.1502985376570376,0.24137035593752584
0.20503888055164088,0.22127155310210744
0.21381060809487004,0.2505732341108235
0.11107522643711848,0.20050839553941735
0.1683588558196875,0.2573484325098929
0.1509249495923429,0.24088363003832244
0.0041305348772046726,0.11471625529303803
0.2318479864837122,0.3048499136969598
0.26479235719083494,0.3663731462497138
0.10946579517041168,0.15632842479131367
0.18461885353004812,0.2289743761705391
0.022614372492892963,0.16707447219936133
0.11064720180059236,0.13727343043471218
0.2799420305947565,0.3589726446467782
0.19541344296797322,0.18790214141319742
0.11916077331784625,0.17729801452882604
0.23661904288222363,0.3192617865425415
0.09505083665066137,0.16788335467647908
0.17042959578782074,0.22905666016362725
0.26073821686836773,0.3358168136699525
0.1308520271687038,0.1319416621192985
0.2406442926240477,0.29439829951226665
0.04313004735436937,0.1502978062565837
0.2112782913355006,0.2590853508931666
0.21137439245687176,0.24439124804561674
0.06563763170222657,0.1251947455038079
0.2774602885846695,0.3394185350413723
0.132642226621253,0.13799327033247288
0.27279478769174176,0.33398425411894
0.01794276683395557,0.09518125332414457
0.05528612514414409,0.13226824839667206
0.014206583640454538,0.13912939841951422
0.20246428307469905,0.2891166134081535
0.17838743398033466,0.2522921869844236
0.15999304889962515,0.23404350429147813
0.012997218808441046,0.1430428643811545
0.16842992401901935,0.31048531791906353
0.09890053368627451,0.2047057374767677
0.1508900499337855,0.18223088667082074
0.03356829527232114,0.04344401053305254
0.18215811186554537,0.3229363601910593
0.1697833929151594,0.16641275935331185
0.002029218597000837,0.15003872307378124
0.18523251264128912,0.28008342689014626
0.2736368659299463,0.3037170613820619
0.23715723991711002,0.31782828089375204
0.29762443985650844,0.3040857010190022
0.2876405286458599,0.3771849209208851
0.23758924058749192,0.26909794836469536
0.08557528800735294,0.19649653964250657
0.1874750115917733,0.2893475321023153
0.14342813870120236,0.2098733746142891
0.05870255359976947,0.2415927880334171
0.11469523560945194,0.21160190553746536
0.016162105543870976,0.14479347910169488
0.13549452247825772,0.1894347823775788
0.2946014224565863,0.3334133093056319
0.037182810146088895,0.18405813844115346
0.03581426937787452,0.09645806653563149
0.22155691684300402,0.192300723510686
0.1761910900391954,0.22761277441402641
0.14148976029611032,0.17772303413747315
0.032138045158159885,0.13907835336248825
0.06876556963818538,0.1764838087066583
0.2699895584510026,0.286238432043354
0.12502606134080796,0.18721269378301122
0.16075549875948475,0.19195644455692618
0.0018625549761388193,0.06710331198164143
0.09019251173109034,0.18119342885422252
0.13106795165268306,0.23000539438367823
0.18364469911972725,0.2543755332467048
0.2754594226141719,0.3584666718957024
0.18772100098876057,0.2897023040947408
0.21179926952453196,0.26653508306111856
0.04495011479697817,0.11393597489504576
0.22381902274101498,0.2415291136290878
0.24930209773006134,0.24987881568025738
0.19011773068529372,0.25768151550948676
0.13149296433672825,0.19627361219408357
0.04577183240235161,0.2215651414656234
0.17052288457415704,0.2413092450296788
0.15846728327551815,0.1703965570235038
0.28542862912607797,0.3852623414117521
0.1441077535530048,0.12937200133665944
0.1507678690147651,0.16671299467350187
0.16106345787732293,0.24339334857412429
0.24576062011924749,0.2960184116232142
0.017134691426657966,0.16460355628317477
0.20082652292236464,0.20267855398335619
